Código Planta,DESCRIPCIÓN BIMBO,Planta 5,Siglas Línea,Estatus línea,Activo/inactivo,Ubicación física en línea,Centro de Costo,Ubicación física en Planta,BIM,Descripción del activo,Marca,Modelo,Serie,"voltaje, capacidad o dimensiones",Comentarios equipo,Familia Equipo,Grafica análisis,grafica,BIMBO SANTA MARIA
bim-179305,TRANSPORTADOR BARRENAS DIVISORA,Planta 2,PL-2,proceso de baja,inactivo,Proceso,,,baja,TRANSPORTADOR BARRENAS DIVISORA,,,,,ALTA DIVISORA,Reduct.B.Wilden.C.Engran,Eqpos Código BIM (validados físicamente),Capturado,
PN1P107-00007,ATADORA NO 1,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-077201,ATADORA BURFORD # 5 SERIE 15461 PL=3,burford,2100,15461,,envoltura planta 2,ATADORA NO 1,Eqpos Código BIM (validados físicamente),Capturado,
PN1P107-00008,ATADORA NO 2,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-200746,ATADORA DE REFACCION 2,burford,,,,envoltura planta 2,ATADORA NO 2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P107-00008,REBANADORA NO 1  MOD.136,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-067661,REBANADORA  AMF NUMERO 1 MODELO 136 PL2=PN1,,,,,,REBANADORA NO 1  MOD.136,Eqpos Código BIM (validados físicamente),Capturado,
PN1P107-00009,ATADORA NO 3  MOD. 60-7,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-077200,ATADORA BURFORD # 7 SERIE 15434 PL=3,burford,,,,envoltura planta 2,ATADORA NO 3  MOD. 60-7,Eqpos Código BIM (validados físicamente),Capturado,
PN1P154-00002,BOLEADORA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,BOLEADORA,genericos,,,,,BOLEADORA,Registro equipo,Capturado,
PN1P155-00020,BOMBA NO 2 TRASBASE A FERMENTADORES,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,BOMBA NO 2 TRASBASE A FERMENTADORES,wilden,,wil-10330-03,,,BOMBA NO 2 TRASBASE A FERMENTADORES,Registro equipo,Capturado,
PN1P155-00021,BOMBA NO 3 TRASBASE A FRIO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,BOMBA NO 3 TRASBASE A FRIO,wilden,,,,,BOMBA NO 3 TRASBASE A FRIO,Registro equipo,Capturado,
PN1P155-00022,BOMBA NO 4 TRASBASE A PESADOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,BOMBA NO 4 TRASBASE A PESADOR,wilden,,,,,BOMBA NO 4 TRASBASE A PESADOR,Registro equipo,Capturado,
PN1P155-00023,BOMBA NO 5 TRASBASE A MEZCLADORA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,BOMBA NO 5 TRASBASE A MEZCLADORA,wilden,,wil-10320-e-04,,,BOMBA NO 5 TRASBASE A MEZCLADORA,Registro equipo,Capturado,
PN1P155-00024,DO PUMP 1,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-068501,BOMBA MASA AMF BM-A-91,,,,,,DO PUMP 1,Eqpos Código BIM (validados físicamente),Capturado,
PN1P204-00007,CAMARA DE VAPOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067715,CAMARA DE FERMENTACION TEMPLEX SERIE 99318,,,,,,CAMARA DE VAPOR,Eqpos Código BIM (validados físicamente),Capturado,
PN1P211-00021,CODIFICADOR VIDEOJET NO 1  MOD.  EXCEL 170 I,Planta 2,PL-2,equipo de baja,inactivo,Empaque,,,baja,CODIFICADOR VIDEOJET NO 1  MOD.  EXCEL 170 I,,,,,,CODIFICADOR VIDEOJET NO 1  MOD.  EXCEL 170 I,Eqpos Código BIM (validados físicamente),Capturado,
PN1P211-00022,CODIFICADOR VIDEOJET NO 2  MOD.  EXCEL 170 I,Planta 2,PL-2,equipo de baja,inactivo,Empaque,,,baja,CODIFICADOR VIDEOJET NO 2  MOD.  EXCEL 170 I,,,,,,CODIFICADOR VIDEOJET NO 2  MOD.  EXCEL 170 I,Eqpos Código BIM (validados físicamente),Capturado,
PN1P211-00023,CODIFICADOR VIDEOJET NO 3  MOD.  EXCEL 170 I,Planta 2,PL-2,equipo de baja,inactivo,Empaque,,,baja,CODIFICADOR VIDEOJET NO 3  MOD.  EXCEL 170 I,,,,,,CODIFICADOR VIDEOJET NO 3  MOD.  EXCEL 170 I,Eqpos Código BIM (validados físicamente),Capturado,
PN1P211-00024,CODIFICADOR DOMINO NO 5,Planta 2,PL-2,equipo de baja,inactivo,Empaque,,,baja,CODIFICADOR DOMINO NO 5,,,,,,CODIFICADOR DOMINO NO 5,Eqpos Código BIM (validados físicamente),Capturado,
PN1P260-00010,APLICADOR DE GRANO,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,baja,APLICADOR DE GRANO,,,,,,APLICADOR DE GRANO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P264-00008,TRANSPORTADOR NO 26 DEVIADOR DE MOLDES,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067701,TRANSPORTADOR CURVO 90° ENTRADA DE MOLDES A ENGRASADORA MAQUINDAL PL=2,,,,,,TRANSPORTADOR NO 26 DEVIADOR DE MOLDES,Eqpos Código BIM (validados físicamente),Capturado,
PN1P264-00009,TRANSPORTADOR NO 34 CAMBIADOR NO 1 PAN,Planta 2,PL-2,equipo en linea,activo,Empaque,,,bim-067664,TRANSPORTADOR P-34 INTERCAMBIADOR BARRAS DESLIZA PL2=PN1,,,,,,TRANSPORTADOR NO 34 CAMBIADOR NO 1 PAN,Eqpos Código BIM (validados físicamente),Capturado,
PN1P264-00010,TRANSPORTADOR NO 37 CAMBIADOR NO 2 PAN,Planta 2,PL-2,equipo en linea,activo,Empaque,,,bim-067676,TRANSPORTADOR P-37 INTERCAMBIADOR BARRAS DESLIZA PL2=PN1,,,,,,TRANSPORTADOR NO 37 CAMBIADOR NO 2 PAN,Eqpos Código BIM (validados físicamente),Capturado,
PN1P265-00009,DETECTOR DE METALES,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-069131,DETECTOR DE METALES MCA. LOMA PL2=PN1 STAMA,,,,,,DETECTOR DE METALES,Eqpos Código BIM (validados físicamente),Capturado,
PN1P266-00008,DIVISORA ADD77,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-179305,DIVISORA PL=2,,,,,,DIVISORA ADD77,Eqpos Código BIM (validados físicamente),Capturado,
PN1P267-00007,DEPOSITADORA NO1,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067885,CORTADOR DE MASA  MCA: APV BAKER REF BMSO-44 PEDIMENTO 3212-0001697 PL=3,,,,,,DEPOSITADORA NO1,Eqpos Código BIM (validados físicamente),Capturado,
PN1P267-00008,DEPOSITADORA NO2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067884,CORTADOR DE MASA  No 2  MCA: APV BAKER REF BMSO-44 PEDIMENTO 3212-0001697 PL=3,,,,,,DEPOSITADORA NO2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P302-00005,TRANSPORTADOR NO 1 ELEVADOR DE MASA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-069102,TRANSPORTADOR ELEVADOR DE MASA MAQUINDAL SERIE 96-0919,,,,,,TRANSPORTADOR NO 1 ELEVADOR DE MASA,Eqpos Código BIM (validados físicamente),Capturado,
PN1P304-00008,EMBOLSADORA NO1,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-067671,EMBOLSADORA AMF MARK 50 3-190 SIN PL2=PN1,,,,,,EMBOLSADORA NO1,Eqpos Código BIM (validados físicamente),Capturado,
PN1P304-00009,EMBOLSADORA NO2,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-067662,EMBOLSADORA AMF MARK-50-A 3- 67-17 PL2=PN1 FALTA ETIQUT,,,,,,EMBOLSADORA NO2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P304-00010,EMBOLSADORA NO3,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-067667,EMBOLSADORA AMF MARK-50 3-190 SERI PL2=PN1,,,,,,EMBOLSADORA NO3,Eqpos Código BIM (validados físicamente),Capturado,
PN1P306-00006,ENFRIADOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067660,ENFRIADOR DE PAN BAKER TEMPLEX SER  PL2=PN1,,,,,,ENFRIADOR,Eqpos Código BIM (validados físicamente),Capturado,
PN1P307-00006,ENGRASADORA,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,baja,ENGRASADORA,,,,,,ENGRASADORA,Eqpos Código BIM (validados físicamente),Capturado,
PN1P318-00006,EQUIPO DE MANEJO DE MATERIALES  SALVADO,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,baja,EQUIPO DE MANEJO DE MATERIALES  SALVADO,,,,,,EQUIPO DE MANEJO DE MATERIALES  SALVADO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P322-00003,REFRIGERADOR VERTICAL DOS PUERTAS  NO.1  PLANTA  2,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,baja,REFRIGERADOR VERTICAL DOS PUERTAS  NO.1  PLANTA  2,,,,,,REFRIGERADOR VERTICAL DOS PUERTAS  NO.1  PLANTA  2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P323-00001,PLATAFORMA DE MOLDES 2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 2,genericos,,,,,PLATAFORMA DE MOLDES 2,Registro equipo,Capturado,
PN1P323-00002,PLATAFORMA DE MOLDES 3,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 3,genericos,,,,,PLATAFORMA DE MOLDES 3,Registro equipo,Capturado,
PN1P323-00003,PLATAFORMA DE MOLDES 4,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 4,genericos,,,,,PLATAFORMA DE MOLDES 4,Registro equipo,Capturado,
PN1P323-00004,PLATAFORMA DE MOLDES 5,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 5,genericos,,,,,PLATAFORMA DE MOLDES 5,Registro equipo,Capturado,
PN1P323-00005,PLATAFORMA DE MOLDES 6,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 6,genericos,,,,,PLATAFORMA DE MOLDES 6,Registro equipo,Capturado,
PN1P323-00006,PLATAFORMA DE MOLDES 7,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 7,genericos,,,,,PLATAFORMA DE MOLDES 7,Registro equipo,Capturado,
PN1P323-00007,PLATAFORMA DE MOLDES 8,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 8,genericos,,,,,PLATAFORMA DE MOLDES 8,Registro equipo,Capturado,
PN1P323-00008,PLATAFORMA DE MOLDES 9,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 9,genericos,,,,,PLATAFORMA DE MOLDES 9,Registro equipo,Capturado,
PN1P323-00009,PLATAFORMA DE MOLDES 10,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 10,genericos,,,,,PLATAFORMA DE MOLDES 10,Registro equipo,Capturado,
PN1P323-00010,PLATAFORMA DE MOLDES 11,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 11,genericos,,,,,PLATAFORMA DE MOLDES 11,Registro equipo,Capturado,
PN1P323-00011,PLATAFORMA DE MOLDES 12,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 12,genericos,,,,,PLATAFORMA DE MOLDES 12,Registro equipo,Capturado,
PN1P323-00012,PLATAFORMA DE MOLDES 13,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 13,genericos,,,,,PLATAFORMA DE MOLDES 13,Registro equipo,Capturado,
PN1P323-00013,PLATAFORMA DE MOLDES 14,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 14,genericos,,,,,PLATAFORMA DE MOLDES 14,Registro equipo,Capturado,
PN1P323-00014,PLATAFORMA DE MOLDES 15,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 15,genericos,,,,,PLATAFORMA DE MOLDES 15,Registro equipo,Capturado,
PN1P323-00015,PLATAFORMA DE MOLDES 16,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 16,genericos,,,,,PLATAFORMA DE MOLDES 16,Registro equipo,Capturado,
PN1P323-00016,PLATAFORMA DE MOLDES 17,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 17,genericos,,,,,PLATAFORMA DE MOLDES 17,Registro equipo,Capturado,
PN1P323-00017,PLATAFORMA DE MOLDES 18,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 18,genericos,,,,,PLATAFORMA DE MOLDES 18,Registro equipo,Capturado,
PN1P323-00018,PLATAFORMA DE MOLDES 19,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 19,genericos,,,,,PLATAFORMA DE MOLDES 19,Registro equipo,Capturado,
PN1P323-00019,PLATAFORMA DE MOLDES 20,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 20,genericos,,,,,PLATAFORMA DE MOLDES 20,Registro equipo,Capturado,
PN1P323-00020,CARRO RETORNO DE MASA 1,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,CARRO RETORNO DE MASA 1,genericos,,,,,CARRO RETORNO DE MASA 1,Registro equipo,Capturado,
PN1P323-00021,CARRO RETORNO DE MASA 2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,CARRO RETORNO DE MASA 2,genericos,,,,,CARRO RETORNO DE MASA 2,Registro equipo,Capturado,
PN1P323-00022,PLATAFORMA DE MOLDES 1,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,PLATAFORMA DE MOLDES 1,genericos,,,,,PLATAFORMA DE MOLDES 1,Registro equipo,Capturado,
PN1P329-00001,ESMERIL PL2,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,baja,ESMERIL PL2,,,,,,ESMERIL PL2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P461-00008,HORNO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-069190,HORNO BAKER PERKINS   PI,,,,,,HORNO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P487-00004,INTERCAMBIADOR DE CALOR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067633,ENFRIADOR DE PLACAS PL-2 BMM-511 PL2=PN1,,,,,no coincide BIM-067633,INTERCAMBIADOR DE CALOR,Eqpos Código BIM (validados físicamente),Capturado,
PN1P545-00006,LAMINADORA NO. 1,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,BAJA,LAMINADORA NO. 1,,,,,,LAMINADORA NO. 1,Eqpos Código BIM (validados físicamente),Capturado,
PN1P545-00007,LAMINADORA NO. 2,Planta 2,PL-2,equipo de baja,inactivo,Proceso,,,BAJA,LAMINADORA NO. 2,,,,,,LAMINADORA NO. 2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P579-00009,MEZCLADORA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-108694,MEZCLADORA MIXER R-H,,,,,,MEZCLADORA,Eqpos Código BIM (validados físicamente),Capturado,
PN1P580-00003,MODELADORA NO 1,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067776,MODELADORAS DE MASA APV BMM-405 NUM 1,,,,,,MODELADORA NO 1,Eqpos Código BIM (validados físicamente),Capturado,
PN1P580-00004,MODELADORA NO 2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067778,MODELADORAS DE MASA APV BMM-405 NUM 2,,,,,,MODELADORA NO 2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P725-00009,REBANADORA NO 2  MOD. 75,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-068494,REBANADORA AMF NUMERO 2 MODELO 75 PL2=PN1,,,,,,REBANADORA NO 2  MOD. 75,Eqpos Código BIM (validados físicamente),Capturado,
PN1P725-00010,REBANADORA NO 3  MOD. 75,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-067682,REBANADORA AMF NUMERO 3 MODELO 75 PL2=PN1,,,,,,REBANADORA NO 3  MOD. 75,Eqpos Código BIM (validados físicamente),Capturado,
PN1P831-00190,TABLERO ELECTRICO IFCCVP CAMARA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-068395,TABLERO ELECTRICO IFCCVP CAMARA,,,,,,TABLERO ELECTRICO IFCCVP CAMARA,Eqpos Código BIM (validados físicamente),Capturado,
PN1P831-00191,TABLERO ELECTRICO FCHBP HORNO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067718,TABLERO CONTROL HORNO APV MOD 970,,,,,baja fchbp alta fcbp,TABLERO ELECTRICO FCHBP HORNO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P831-00192,TABLERO ELECTRICO 2FP2 FORMADO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067717,TABLERO ELECTRICO  2 FP2 FORMADO PL=2,,,,,,TABLERO ELECTRICO 2FP2 FORMADO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P831-00193,TABLERO ELECTRICO IFMDCONTROL MODELADO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-068495,TABLERO ELECTRICO 4FP1 TAM.ESPECIAL,,,,,,TABLERO ELECTRICO IFMDCONTROL MODELADO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P831-00194,TABLERO ELECTRICO CDV CONTROL DIVISORA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TABLERO ELECTRICO CDV CONTROL DIVISORA,SIN MARCA,67-101,499020413,230V,,TABLERO ELECTRICO CDV CONTROL DIVISORA,Registro equipo,Capturado,
PN1P831-00195,TABLERO ELECTRICO CBM CONTROL BOMBA DE MASA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TABLERO ELECTRICO CBM CONTROL BOMBA DE MASA,,,,,,TABLERO ELECTRICO CBM CONTROL BOMBA DE MASA,Registro equipo,Capturado,
PN1P831-00196,TABLERO ELECTRICO 3FP2 SUCC TRANSP MOL Y ALIM A ENFR,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067716,TABLERO ELECTRICO PL=2,,,,,,TABLERO ELECTRICO 3FP2 SUCC TRANSP MOL Y ALIM A ENFR,Eqpos Código BIM (validados físicamente),Capturado,
PN1P831-00197,TABLERO ELECTRICO 4FP2 TRANSP DE PAN Y EMBOLSADO,Planta 2,PL-2,equipo en linea,activo,Empaque,,,bim-067719,TABLERO ELECTRICO 4FP2 (ENF TRASN REBANADO Y EMBOLSADO),,,,,,TABLERO ELECTRICO 4FP2 TRANSP DE PAN Y EMBOLSADO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P831-00198,TABLERO ELECTRICO IFEL2 ESPONJAS LIQUIDAS,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067635,TABLERO DE ESPONJA LIQUIDA PL-2 PL2=PN1    1 FEL2,,,,,,TABLERO ELECTRICO IFEL2 ESPONJAS LIQUIDAS,Eqpos Código BIM (validados físicamente),Capturado,
PN1P831-00199,TABLERO ELECTRICO CEL2 ESPONJAS LIQUIDAS,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067634,TABLERO ELECTRICO FZA Y CONTROL CEL2 PL-2 PN1,,,,,,TABLERO ELECTRICO CEL2 ESPONJAS LIQUIDAS,Eqpos Código BIM (validados físicamente),Capturado,
PN1P831-00200,TABLERO ELECTRICO MM2000 MEZCLADORA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TABLERO ELECTRICO MM2000 MEZCLADORA,,,,,,TABLERO ELECTRICO MM2000 MEZCLADORA,Registro equipo,Capturado,
PN1P831-00201,TABLERO ELECTRICO IFVP VENTILACION PL 2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TABLERO ELECTRICO IFVP VENTILACION PL 2,,,,120v,ventilacion en produccion,TABLERO ELECTRICO IFVP VENTILACION PL 2,Registro equipo,Capturado,
PN1P831-00202,TABLERO ELECTRICO 1IAPL2 ILUMINACION PL2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TABLERO ELECTRICO 1IAPL2 ILUMINACION PL2,,,,,,TABLERO ELECTRICO 1IAPL2 ILUMINACION PL2,Registro equipo,Capturado,
PN1P831-00203,TABLERO ELECTRICO 2IAPL2 ILUMINACION PL2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067716,TABLERO ELECTRICO PL=2,,,,,pendiente,TABLERO ELECTRICO 2IAPL2 ILUMINACION PL2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P831-00204,TABLERO ELECTRICO CCP2 CONTROL DE PESADO DE PAN,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TABLERO ELECTRICO CCP2 CONTROL DE PESADO DE PAN,,,,,,TABLERO ELECTRICO CCP2 CONTROL DE PESADO DE PAN,Registro equipo,Capturado,
PN1P831-00582,TABLERO ELECTRICO 4FP2 EMBOLSADO,Planta 2,PL-2,equipo en linea,activo,Empaque,,,BIM-067719,TABLERO ELECTRICO 4FP2 (ENF TRASN REBANADO Y EMBOLSADO),,,,,,TABLERO ELECTRICO 4FP2   EMBOLSADO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P832-00052,TANQUE PREP. NO 1,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TANQUE PREP. NO 1,,,,,,TANQUE PREP. NO 1,Registro equipo,Capturado,
PN1P832-00053,TANQUE PREP. NO 2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TANQUE PREP. NO 2,,,,,,TANQUE PREP. NO 2,Registro equipo,Capturado,
PN1P832-00054,TANQUE FERMENTADOR NO 1,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067629,TANQUE FERMENTADOR # 1 PL2=PN1,,,,,,TANQUE FERMENTADOR NO 1,Eqpos Código BIM (validados físicamente),Capturado,
PN1P832-00055,TANQUE FERMENTADOR NO 2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067626,TANQUE FERMENTADOR # 2 PL2=PN1,,,,,,TANQUE FERMENTADOR NO 2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P832-00056,TANQUE FERMENTADOR NO 3,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067637,TANQUE FERMENTADOR # 3 PL2=PN1,,,,,,TANQUE FERMENTADOR NO 3,Eqpos Código BIM (validados físicamente),Capturado,
PN1P832-00057,TANQUE FRIO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TANQUE FRIO,HECHIZO,,,,,TANQUE FRIO,Registro equipo,Capturado,
PN1P832-00059,TANQUE PESADOR.,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067632,TANQUE ACERO INOX P/PESAR ESPONJA PL2=PN1,,,,,,"TANQUE PESADOR, PL-2",Eqpos Código BIM (validados físicamente),Capturado,
PN1P842-00003,TRANSPORTADOR NO 7 MAGNETICO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-068505,TRANSPORTADOR TAPADOR DE MOLDES DER P-07 BM-A-90,,,,,,TRANSPORTADOR NO 7 MAGNETICO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P842-00004,TRANSPORTADOR NO 8 MAGNETICO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-069102,TRANSPORTADOR ELEVADOR DE MASA MAQUINDAL SERIE 96-0919,,,,,,TRANSPORTADOR NO 8 MAGNETICO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P842-00005,TRANSPORTADOR NO 12 MAGNETICO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-069164,TRANSPORTADOR RECTO P-12 MAQUINDAL SERIE 98-0449,,,,,,TRANSPORTADOR NO 12 MAGNETICO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P842-00006,TRANSPORTADOR NO 16 MAGNETICO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067674,TRANSPORTADOR DE  ENTRADA AL HORNO P-16 PL-2,,,,,,TRANSPORTADOR NO 16 MAGNETICO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00286,TRANSPORTADOR NO 2 ELEVADO A TOLVA DE DIVISORA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-069189,TRANSPORTADOR ELEVADO P2 PL2 PN1,,,,,,TRANSPORTADOR NO 2 ELEVADO A TOLVA DE DIVISORA,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00287,TRANSPORTADOR NO 3 DE BOLAS,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-181965,TRASNPORTADOR HARINADOR EN ACERO PARA PL-2,,,,,,TRANSPORTADOR NO 3 DE BOLAS,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00288,TRANSPORTADOR NO 5 A MODELADORA NO 1,Planta 2,PL-2,equipo en linea,activo,Proceso,,,alta,TRANSPORTADOR NO 5 A MODELADORA NO 1,,,,,,TRANSPORTADOR NO 5 A MODELADORA NO 1,Registro equipo,Capturado,
PN1P849-00289,TRANSPORTADOR NO 6 A MODELADORA NO 2,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067676,TRANSPORTADOR P-37 INTERCAMBIADOR BARRAS DESLIZA PL2=PN1,,,,,,TRANSPORTADOR NO 6 A MODELADORA NO 2,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00290,TRANSPORTADOR NO 9 TRANSFER BANDA PLASTICA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,BIM-067668,TRANSPORTADOR RECTO P-39 SANIGRID 2900MM SIN TRA PL2=PN 1,,,,,,TRANSPORTADOR NO 9 TRANSFER BANDA PLASTICA,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00291,TRANSPORTADOR NO 10 CURVA 90°,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067713,TRANSPORTADOR CURVO 90° P-10 MAQUINDAL SERIE 98.0104,,,,,,TRANSPORTADOR NO 10 CURVA 90°,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00292,TRANSPORTADOR NO 11 RECTO INCLINADO,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067163,TRANSPORTADOR NO 11 RECTO INCLINADO,,,,,,TRANSPORTADOR NO 11 RECTO INCLINADO,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00293,TRANSPORTADOR NO 13 RECTO CON CURVA 90°,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067712,TRANSPORTADOR RECTO P-13 MAQUINDAL SERIE 98-0106,,,,,,TRANSPORTADOR NO 13 RECTO CON CURVA 90°,Eqpos Código BIM (validados físicamente),Capturado,
PN1P849-00294,TRANSPORTADOR NO 14 (ESE) SALIDA CAMARA,Planta 2,PL-2,equipo en linea,activo,Proceso,,,bim-067708,TRANSPORTADOR CURVO 90° P-14 SERIE 98-0107,,,,,,TRANSPORTADOR NO 14 (ESE) SALIDA CAMARA,Eqpos Código BIM (validados físicamente),Capturado,
